      DATE & TIME:      |   STATUS:   |     REF:     |    EQU:     |   NWT:   |        MRN:        | PKG: |   ABS:   |    DAT:    
2023-02-15 12:05:44,862 |         NEW:|  2GOT004986  | TRHU3992399 | 18349.40 | 22SEEB2QGX509MENC2 | 920  | 51065063 | 2022-08-04 
2023-02-15 12:05:44,897 |         NEW:|  2GOT004989  | HASU1477843 | 18349.40 | 22SEEB1X6E0LBE43C3 | 920  | 51065064 | 2022-08-03 
2023-02-15 12:05:44,931 |         NEW:|  2GOT004304  | MSKU7790788 | 18415.88 | 22SEE9N12A3EP80RQ4 | 920  | 51065066 | 2022-07-07 
2023-02-15 12:05:44,963 |         NEW:|  2GOT004300  | MSKU5044579 | 18349.40 | 22SEE9LRXB536COBF5 | 920  | 51065068 | 2022-07-06 
2023-02-15 12:05:44,993 |         NEW:|  2GOT005206  | HASU1099424 | 18349.40 | 22SEEBRJXS31A060R3 | 920  | 51065069 | 2022-08-17 
2023-02-15 12:05:45,022 |         NEW:|  2GOT004298  | MRKU6633777 | 18349.40 | 22SEE9MT450SOQMFK5 | 920  | 51065070 | 2022-07-07 
2023-02-15 12:05:45,055 |         NEW:|  2GOT004301  | HASU1420874 | 18349.40 | 22SEE9MY0J4VNAMBP3 | 920  | 51065071 | 2022-07-07 
2023-02-15 12:05:45,087 |         NEW:|  2GOT004988  | MSKU5735035 | 18377.00 | 22SEEB0SXN51RHA3E5 | 920  | 51065072 | 2022-08-03 
2023-02-15 12:05:45,118 |         NEW:|  2GOT004172  | MRKU9000685 | 18487.00 | 22SEE9BPNM29IE2AN4 | 952  | 51065073 | 2022-07-01 
2023-02-15 12:05:45,148 |         NEW:| GOTC07129500 | TCLU2341175 | 17546.00 | 22SEE7480Z5M9FO3L8 | 1696 | 51065074 | 2022-05-19 
2023-02-15 12:05:45,180 |         NEW:| GOTC07130400 | NYKU3560142 | 18119.00 | 22SEE74PRR4QX0WGE0 | 1254 | 51065075 | 2022-05-19 
2023-02-15 12:05:45,213 |         NEW:| GOTC05346400 | TCKU3765680 | 17983.00 | 22SEE50OTG3RBUE7B2 | 1155 | 51065076 | 2022-04-08 
2023-02-15 12:05:45,250 |         NEW:| GOTC06041400 | GCXU2017427 | 17925.00 | 22SEE5XNLU28W3A0C6 | 1155 | 51065077 | 2022-04-26 
2023-02-15 12:05:45,284 |         NEW:| GOTC07120300 | TRHU3551768 | 17598.00 | 22SEE74EZP0RBBQ1X0 | 1155 | 51065078 | 2022-05-19 
2023-02-15 12:05:45,319 |         NEW:| GOTC07130400 | NYKU3289920 | 17594.00 | 22SEE756VA0GWAC880 | 1155 | 51065079 | 2022-05-19 
2023-02-15 12:05:45,351 |         NEW:| GOTC07120300 | BMOU1537110 | 17608.00 | 22SEE74UML0BCQ63W7 | 1155 | 51065080 | 2022-05-19 
2023-02-15 12:05:45,387 |         NEW:| GOTC07122500 | TRHU3008832 | 17620.00 | 22SEE74SA24INP01O5 | 1155 | 51065081 | 2022-05-19 
2023-02-15 12:05:45,420 |         NEW:| GOTC07122500 | TRHU2753363 | 17596.00 | 22SEE74IUQ142J4A77 | 1155 | 51065082 | 2022-05-19 
2023-02-15 12:05:45,454 |         NEW:| GOTC07130400 | TCKU3355812 | 17584.00 | 22SEE75VY33BWC2QF1 | 1155 | 51065083 | 2022-05-20 
2023-02-15 12:05:45,487 |         NEW:| GOTC07129500 | TCKU1585694 | 17589.00 | 22SEE75URE4PU5Q6K0 | 1155 | 51065084 | 2022-05-20 
2023-02-15 12:05:45,522 |         NEW:| GOTC07129500 | CRSU1543056 | 17608.00 | 22SEE74WOV2NUAADV5 | 1155 | 51065085 | 2022-05-19 
2023-02-15 12:05:45,556 |         NEW:| GOTC07130400 | TRLU9262924 | 17601.00 | 22SEE74BFZ56WES3P2 | 1155 | 51065086 | 2022-05-19 
2023-02-15 12:05:45,588 |         NEW:| GOTC07120300 | BSIU3119747 | 17602.00 | 22SEE752CD2KQYSPT8 | 1155 | 51065087 | 2022-05-19 
2023-02-15 12:05:45,620 |         NEW:| GOTC07129500 | NYKU9874583 | 17593.00 | 22SEE74FI50BUT0450 | 1155 | 51065088 | 2022-05-19 
2023-02-15 12:05:45,655 |         NEW:| GOTC07122500 | BSIU3122798 | 17597.00 | 22SEE74JUQ3W7P8H47 | 1155 | 51065089 | 2022-05-19 
2023-02-15 12:05:45,690 |         NEW:| GOTC07122500 | TCKU2083957 | 17600.00 | 22SEE749QT17C82OG5 | 1155 | 51065090 | 2022-05-19 
2023-02-15 12:05:45,722 |         NEW:| GOTC07120300 | KKTU8244979 | 17615.00 | 22SEE741343GAI8L68 | 1155 | 51065091 | 2022-05-19 
2023-02-15 12:05:45,756 |         NEW:| GOTC07129500 | TCLU7668392 | 17591.00 | 22SEE75VY00IYJ4H35 | 1155 | 51065092 | 2022-05-20 
2023-02-15 12:05:45,791 |         NEW:| GOTC07122500 | DFSU1024470 | 17589.00 | 22SEE754SH3SUW2AM7 | 1155 | 51065093 | 2022-05-19 
2023-02-15 12:05:45,824 |         NEW:| GOTC06703900 | NYKU3938551 | 17599.00 | 22SEE6T2QH5RUIU064 | 1155 | 51065094 | 2022-05-13 
2023-02-15 12:05:45,861 |         NEW:| GOTC06703900 | TEMU0642979 | 17603.00 | 22SEE6T4DH3DWZMB10 | 1155 | 51065095 | 2022-05-13 
2023-02-15 12:05:45,896 |         NEW:| GOTC06703900 | CXDU1729831 | 17565.40 | 22SEE6T9KJ1EUJ6R21 | 1155 | 51065096 | 2022-05-13 
2023-02-15 12:05:45,932 |         NEW:| GOTC06703900 | BSIU2465160 | 17609.00 | 22SEE6TF2S3Q3S0732 | 1155 | 51065097 | 2022-05-13 
2023-02-15 12:05:45,968 |         NEW:| GOTC09910500 | NYKU3818073 | 17738.70 | 22SEE9ULNY50EWY831 | 1155 | 51065098 | 2022-07-11 
2023-02-15 12:05:46,031 |         NEW:| GOTC09909600 | NYKU3548450 | 17738.70 | 22SEEA02Z81WD3G4U6 | 1155 | 51065099 | 2022-07-14 
2023-02-15 12:05:46,069 |         NEW:| GOTC09909600 | TCKU2946148 | 17738.70 | 22SEE9YZ4K13XP81B1 | 1155 | 51065100 | 2022-07-13 
2023-02-15 12:05:46,106 |         NEW:| GOTC09909600 | KKTU8001264 | 17738.70 | 22SEE9ZZU74TS1SPQ0 | 1155 | 51065101 | 2022-07-14 
2023-02-15 12:05:46,141 |         NEW:| GOTC09909600 | BEAU2129587 | 17600.64 | 22SEE9ZXSR2V62YB52 | 1146 | 51065102 | 2022-07-14 
2023-02-15 12:05:46,179 |         NEW:| GOTC06703900 | TCLU3754276 | 17608.00 | 22SEE6TCLJ1N0WO8T0 | 1155 | 51065103 | 2022-05-13 
2023-02-15 12:05:46,219 |         NEW:| GOTC08134900 | GLDU9310712 | 17125.03 | 22SEE86A064RQ1C6K1 | 1281 | 51065104 | 2022-06-08 
2023-02-15 12:05:46,256 |         NEW:| GOTC09909600 | FCIU5665101 | 17738.70 | 22SEE9ZVQI2NONI681 | 1155 | 51065105 | 2022-07-14 
2023-02-15 12:05:46,291 |         NEW:| GOTC09909600 | MOAU5818580 | 17738.70 | 22SEE9ZWQ21CVAGGS3 | 1155 | 51065106 | 2022-07-14 
2023-02-15 12:05:46,333 |         NEW:| GOTC09909600 | NYKU9705048 | 17738.70 | 22SEE9ZULB36QMIGT1 | 1155 | 51065107 | 2022-07-14 
2023-02-15 12:05:46,382 |         NEW:| GOTC06709800 | TCLU3909568 | 17610.00 | 22SEE6UYJW145WSMX0 | 1155 | 51065108 | 2022-05-14 
2023-02-15 12:05:46,432 |         NEW:| GOTC09907400 | NYKU3874288 | 17738.70 | 22SEE9ZUL54ZPV0LH3 | 1155 | 51065109 | 2022-07-14 
2023-02-15 12:05:46,483 |         NEW:| GOTC09907400 | TRHU1282084 | 17738.70 | 22SEE9Z1SY03G2O3M9 | 1155 | 51065110 | 2022-07-13 
2023-02-15 12:05:46,525 |         NEW:| GOTC07524400 | NYKU3752628 | 17591.00 | 22SEE76GHN0D674ND7 | 1155 | 51065111 | 2022-05-20 
2023-02-15 12:05:46,570 |         NEW:| GOTC06709800 | NYKU3583512 | 17609.00 | 22SEE6YVZJ0CNVOF04 | 1155 | 51065112 | 2022-05-16 
2023-02-15 12:05:46,614 |         NEW:| GOTC07524400 | TLLU8104137 | 17605.00 | 22SEE7BF4U5BR0CCH8 | 1155 | 51065113 | 2022-05-23 
2023-02-15 12:05:46,652 |         NEW:| GOTC07524400 | NYKU9789054 | 17592.00 | 22SEE7652N54DNUCQ6 | 1155 | 51065114 | 2022-05-20 
2023-02-15 12:05:46,691 |         NEW:| GOTC07524400 | NYKU9916652 | 17600.00 | 22SEE764QM1WC14IT1 | 1155 | 51065115 | 2022-05-20 
2023-02-15 12:05:46,727 |         NEW:| GOTC07524400 | DFSU1213410 | 17585.00 | 22SEE7633B2BAKMPC1 | 1155 | 51065116 | 2022-05-20 
2023-02-15 12:05:46,763 |         NEW:| GOTC05348600 | NYKU9875194 | 17085.00 | 22SEE5MADV0FXN41R8 | 1764 | 51065117 | 2022-04-20 
2023-02-15 12:05:46,798 |         NEW:| GOTC05348600 | MOAU6772139 | 17042.00 | 22SEE5NEH51ZV4EBF5 | 1764 | 51065118 | 2022-04-20 
2023-02-15 12:05:46,830 |         NEW:| GOTC05348600 | TRHU2976650 | 17092.00 | 22SEE5N5JZ3CD842M4 | 1764 | 51065119 | 2022-04-20 
2023-02-15 12:05:46,869 |         NEW:| GOTC04945800 | TRHU3652655 | 17957.00 | 22SEE4Y7SX4R00EJY3 | 1155 | 51065120 | 2022-04-07 
2023-02-15 12:05:46,909 |         NEW:| GOTC04945800 | TCKU3779338 | 17903.00 | 22SEE4Y8625F2T4F42 | 1155 | 51065121 | 2022-04-07 
2023-02-15 12:05:46,945 |         NEW:| GOTC04945800 | MOAU1419324 | 17984.90 | 22SEE4XKWU4SAZSKM1 | 1155 | 51065122 | 2022-04-06 
2023-02-15 12:05:46,981 |         NEW:| GOTC04945800 | TRHU3653857 | 18000.00 | 22SEE4Y85X1Q0SKIM7 | 1155 | 51065123 | 2022-04-07 
2023-02-15 12:05:47,018 |         NEW:| GOTC05345300 | NYKU3695261 | 17615.00 | 22SEE5AHLR3UXIGOB7 | 1155 | 51065124 | 2022-04-13 
2023-02-15 12:05:47,059 |         NEW:| GOTC05345300 | TCLU2786052 | 17609.00 | 22SEE5AHLV2JQY4KE3 | 1155 | 51065125 | 2022-04-13 
2023-02-15 12:05:47,102 |         NEW:| GOTC05345300 | FTAU1599172 | 17611.00 | 22SEE5BEBZ2EZYAJQ4 | 1155 | 51065126 | 2022-04-14 
2023-02-15 12:05:47,144 |         NEW:| GOTC05345300 | MOAU1430730 | 17609.00 | 22SEE5BHKV538CM470 | 1155 | 51065127 | 2022-04-14 
2023-02-15 12:05:47,190 |         NEW:| GOTC06706500 | KKTU8115251 | 17606.00 | 22SEE6PEJW4HNC41V6 | 1155 | 51065128 | 2022-05-11 
2023-02-15 12:05:47,230 |         NEW:| GOTC06706500 | TRHU3333920 | 17607.00 | 22SEE6PH4E0J8P8MX6 | 1155 | 51065129 | 2022-05-11 
2023-02-15 12:05:47,269 |         NEW:| GOTC06706500 | TCLU7318408 | 17609.00 | 22SEE6PH4A1KP0YEO2 | 1155 | 51065130 | 2022-05-11 
2023-02-15 12:05:47,311 |         NEW:| GOTC06706500 | NYKU9717769 | 17598.00 | 22SEE6T6IH3W4R48G0 | 1155 | 51065131 | 2022-05-13 
2023-02-15 12:05:47,355 |         NEW:| GOTC06706500 | TRHU1857580 | 17609.00 | 22SEE6TACP1SKKQ3F7 | 1155 | 51065132 | 2022-05-13 
2023-02-15 12:05:47,401 |         NEW:| GOTC06706500 | TCKU1912380 | 17602.00 | 22SEE6T4DN04PWYQI9 | 1155 | 51065133 | 2022-05-13 
2023-02-15 12:05:47,451 |         NEW:| GOTC06705400 | GCXU2271107 | 17609.00 | 22SEE6YQKJ3RNJ8AP4 | 1155 | 51065134 | 2022-05-16 
2023-02-15 12:05:47,503 |         NEW:| GOTC06705400 | NYKU3251518 | 17612.00 | 22SEE6TKS53I842L74 | 1155 | 51065135 | 2022-05-13 
2023-02-15 12:05:47,554 |         NEW:| GOTC06705400 | KKTU8110476 | 17609.00 | 22SEE6Z2EL20BZ2HE4 | 1155 | 51065136 | 2022-05-16 
2023-02-15 12:05:47,603 |         NEW:| GOTC06705400 | TCLU2984696 | 17610.00 | 22SEE6YVEK4CS106S5 | 1155 | 51065137 | 2022-05-16 
2023-02-15 12:05:47,651 |         NEW:| GOTC05347500 | BSIU2937543 | 17657.00 | 22SEE5LBO85KZ8MPS6 | 1155 | 51065138 | 2022-04-19 
2023-02-15 12:05:47,698 |         NEW:| GOTC06705400 | NYKU3938567 | 17644.00 | 22SEE6PC140MXTQKO6 | 1155 | 51065139 | 2022-05-11 
2023-02-15 12:05:47,736 |         NEW:| GOTC06705400 | BEAU1002643 | 17608.00 | 22SEE6URTK4AMJKLS7 | 1155 | 51065140 | 2022-05-14 
2023-02-15 12:05:47,774 |         NEW:| GOTC06703900 | NYKU3870322 | 17604.00 | 22SEE6TJCD3WMEYED1 | 1155 | 51065141 | 2022-05-13 
2023-02-15 12:05:47,810 |         NEW:| GOTC06703900 | SEGU1335775 | 17625.00 | 22SEE6TKNT2O34MAD5 | 1155 | 51065142 | 2022-05-13 
2023-02-15 12:05:47,854 |         NEW:| GOTC06703900 | TRHU3955395 | 17605.00 | 22SEE6TJC75D94EEJ1 | 1155 | 51065143 | 2022-05-13 
2023-02-15 12:05:47,891 |         NEW:| GOTC07122500 | NYKU9912127 | 17597.00 | 22SEE74BG13KHSM7I0 | 1155 | 51065144 | 2022-05-19 
2023-02-15 12:05:47,926 |         NEW:| GOTC07126900 | TCKU2034320 | 17603.00 | 22SEE72XFX3N5KYOV3 | 1155 | 51065145 | 2022-05-18 
2023-02-15 12:05:47,967 |         NEW:| GOTC07126900 | NYKU3792092 | 17610.00 | 22SEE72U4L0O5FQC85 | 1155 | 51065146 | 2022-05-18 
2023-02-15 12:05:48,001 |         NEW:| GOTC07120300 | TRHU2483648 | 17603.00 |                    | 1155 | 51065147 | 2022-05-19 
2023-02-15 12:05:48,035 |         NEW:| GOTC07129500 | FCIU3889648 | 17598.00 | 22SEE74FWM36IPIIB3 | 1155 | 51065148 | 2022-05-19 
2023-02-15 12:05:48,072 |         NEW:| GOTC07126900 | NYKU3563590 | 17610.00 | 22SEE72Z0D1OOJC835 | 1155 | 51065149 | 2022-05-18 
2023-02-15 12:05:48,107 |         NEW:| GOTC07126900 | NYKU3691369 | 17605.00 | 22SEE72MHH3SD42JP1 | 1155 | 51065150 | 2022-05-18 
2023-02-15 12:05:48,138 |         NEW:| GOTC07126900 | NYKU3646190 | 17605.00 | 22SEE72KZ65KDB64W3 | 1155 | 51065151 | 2022-05-18 
2023-02-15 12:05:48,174 |         NEW:| GOTC07126900 | SEGU1981559 | 17603.00 | 22SEE732NU5PYYWR49 | 1155 | 51065152 | 2022-05-18 
2023-02-15 12:05:48,206 |         NEW:| GOTC07120300 | TRHU3090136 | 17605.00 | 22SEE72TDN4JWV4BC2 | 1155 | 51065153 | 2022-05-18 
2023-02-15 12:05:48,238 |         NEW:|  2GOT001770  | TCLU2465962 | 18175.00 | 22SEE3TY8A48MMEEL8 | 920  | 51065263 | 2022-03-16 
2023-02-15 12:05:48,272 |         NEW:|  2GOT003235  | MRKU7805870 | 13765.00 | 22SEE7DX510OC8GDH3 | 824  | 51065266 | 2022-05-24 
2023-02-15 12:05:48,304 |         NEW:| GOTC06427500 | CAIU2557213 |  2602.00 | 22SEE6ND120OTGGHH6 | 324  | 51065273 | 2022-05-10 
2023-02-15 12:05:48,342 |         NEW:| GOTC06395900 | TEMU0629370 | 15776.00 | 22SEE6NP5V4VXEI9W2 | 1542 | 51065286 | 2022-05-10 
2023-02-15 12:05:48,375 |         NEW:| GOTC05079700 | NYKU9752369 | 16911.00 | 22SEE4X9EP00F6Y1J1 | 2310 | 51065287 | 2022-04-06 
2023-02-15 12:05:48,411 |         NEW:|  2GOT003476  | MSKU5133737 | 14508.00 | 22SEE7S2N214TJCK42 | 940  | 51065294 | 2022-06-01 
2023-02-15 12:05:48,447 |         NEW:|  2GOT003477  | SUDU7505842 | 14499.00 | 22SEE7S9722ONK69E3 | 940  | 51065295 | 2022-06-01 
2023-02-15 12:05:48,480 |         NEW:|  2GOT002955  | MRSU0286781 | 15312.00 | 22SEE6PN0N3DVRQOM6 | 980  | 51065296 | 2022-05-11 
2023-02-15 12:05:48,511 |         NEW:| GOTC04052400 | ONEU0290307 | 19604.00 | 22SEE47CJM5914G8Y0 | 1196 | 51065324 | 2022-03-23 
2023-02-15 12:05:48,543 |         NEW:| GOTC04051300 | TCNU4898059 | 19604.00 | 22SEE47KCD4USM69D0 | 1196 | 51065327 | 2022-03-23 
2023-02-15 12:05:48,573 |         NEW:|  2GOT002496  | MSKU5176955 | 16678.00 |                    | 1016 | 51065332 | 2022-04-20 
2023-02-15 12:05:48,606 |         NEW:|   89089398   | RFCU2254381 | 18951.00 | 22SEE4M47M2BOPINO1 | 960  | 51065341 | 2022-03-31 
2023-02-15 12:05:48,637 |         NEW:|   99310566   | UETU2737513 | 19096.00 | 22SEE5L1V24L7267O5 | 960  | 51065342 | 2022-04-19 
2023-02-15 12:05:48,672 |         NEW:|   28439062   | UACU3406900 | 18934.00 | 22SEE45OX120SXMAB0 | 960  | 51065367 | 2022-03-22 
2023-02-15 12:05:48,704 |         NEW:|   28439062   | SEGU2001350 | 18953.00 | 22SEE45SK72UHRY2M5 | 960  | 51065368 | 2022-03-22 
2023-02-15 12:05:48,738 |         NEW:|   22398934   | TRLU9378046 | 16233.02 | 22SEE5QOGN1T8SY6P3 | 935  | 51065385 | 2022-04-22 
2023-02-15 12:05:48,776 |       ADDED:| GOTC03763500 | TTNU3728317 |  3887.00 | 22SEE3VMUF5P9ZGJE0 | 280  | 51065388 | 2022-03-17 
                        |  NEW VALUES:|              |             |  6095.00 |                    | 440  |          |            
2023-02-15 12:05:48,813 |       ADDED:| GOTC03763500 | TTNU3728317 |  3884.00 | 22SEE3VMUC4UW1IEB6 | 280  | 51065389 | 2022-03-17 
                        |  NEW VALUES:|              |             |  9979.00 |                    | 720  |          |            
2023-02-15 12:05:48,846 |       ADDED:| GOTC06427500 | CAIU2557213 | 12848.00 | 22SEE6ND0Q1ABGCJS6 | 938  | 51065391 | 2022-05-10 
                        |  NEW VALUES:|              |             | 15450.00 |                    | 1262 |          |            
2023-02-15 12:05:48,880 |         NEW:| GOTC06398500 | TRHU1289941 | 13132.00 | 22SEE6AFL006252778 | 1170 | 51065394 | 2022-05-03 
2023-02-15 12:05:48,917 |         NEW:| GOTC06027800 | MOAU7709932 | 12759.00 | 22SEE5YF7Y53D9AKN0 | 1093 | 51065395 | 2022-04-26 
2023-02-15 12:05:48,953 |         NEW:| GOTC08145400 | NYKU3718310 | 16848.00 | 22SEE85Y7A3CR80GE2 | 1155 | 51065396 | 2022-06-08 
2023-02-15 12:05:48,987 |         NEW:| GOTC08144300 | FBIU0336396 | 16864.00 | 22SEE85V040R6WA6R0 | 1155 | 51065397 | 2022-06-08 
2023-02-15 12:05:49,020 |         NEW:| GOTC08149800 | MOAU5819020 | 16859.00 | 22SEE862873CF6OC95 | 1155 | 51065398 | 2022-06-08 
2023-02-15 12:05:49,054 |         NEW:| GOTC08151800 | BMOU1507624 | 16843.00 | 22SEE863ME29OQ4H33 | 1155 | 51065399 | 2022-06-08 
2023-02-15 12:05:49,085 |         NEW:| GOTC08143900 | SEGU2057895 | 16853.00 | 22SEE85TPR0MJIGL81 | 1155 | 51065400 | 2022-06-08 
2023-02-15 12:05:49,118 |         NEW:| GOTC08137500 | TRHU2589820 | 16848.00 | 22SEE85W4W17B3S4F3 | 1155 | 51065401 | 2022-06-08 
2023-02-15 12:05:49,151 |         NEW:| GOTC07977900 | MOAU0786412 | 16769.00 | 22SEE7SLNQ5C0P89T5 | 1155 | 51065402 | 2022-06-01 
2023-02-15 12:05:49,184 |         NEW:| GOTC07970900 | BEAU2753084 | 16769.00 | 22SEE7SHH55OLNWCF8 | 1155 | 51065403 | 2022-06-01 
2023-02-15 12:05:49,218 |         NEW:| GOTC08551500 | TCLU5743080 | 17114.00 | 22SEE8RD5N4W4M89U8 | 2310 | 51065404 | 2022-06-20 
2023-02-15 12:05:49,260 |         NEW:| GOTC07968900 | TRHU1745933 | 16770.00 | 22SEE7S5N01QD3WKT0 | 1155 | 51065405 | 2022-06-01 
2023-02-15 12:05:49,294 |         NEW:| GOTC07980300 | BMOU1456070 | 16761.00 | 22SEE7SHMO2A1R08W7 | 1155 | 51065406 | 2022-06-01 
2023-02-15 12:05:49,327 |         NEW:| GOTC08148700 | MOAU0775465 | 16842.00 | 22SEE85Y9E34Y2WH85 | 1155 | 51065407 | 2022-06-08 
2023-02-15 12:05:49,359 |         NEW:| GOTC08153300 | CXDU1742540 |     0.00 | 22SEE83WKY1A7661X0 | 1155 | 51065408 | 2022-06-07 
2023-02-15 12:05:49,392 |         NEW:| GOTC06839500 | MOAU0732231 | 16958.00 | 22SEE6NXI30U4OCLP0 | 2310 | 51065409 | 2022-05-10 
2023-02-15 12:05:49,425 |         NEW:| GOTC08552600 | TRHU3932070 | 17111.00 | 22SEE8MEM80TPN8D73 | 2310 | 51065410 | 2022-06-17 
2023-02-15 12:05:49,458 |         NEW:| GOTC07149700 | TEMU5352355 | 16932.00 | 22SEE6YNLD1FUG8FF0 | 2310 | 51065411 | 2022-05-16 
2023-02-15 12:05:49,494 |         NEW:| GOTC07140500 | NYKU3252978 | 17298.00 | 22SEE6YMR32JSEWGL6 | 1785 | 51065412 | 2022-05-16 
2023-02-15 12:05:49,528 |         NEW:| GOTC06836900 | TCLU2770457 | 16959.00 | 22SEE6LU6X40JTIP80 | 2310 | 51065413 | 2022-05-09 
2023-02-15 12:05:49,571 |         NEW:| GOTC06842600 | TCKU3327620 | 18447.00 | 22SEE6NUPU5NN365Z0 | 1680 | 51065414 | 2022-05-10 
2023-02-15 12:05:49,604 |         NEW:| GOTC07135900 | TCLU2941708 | 16798.00 | 22SEE74URP2TE3WGJ0 | 1155 | 51065415 | 2022-05-19 
2023-02-15 12:05:49,638 |         NEW:| GOTC07143800 | NYKU3683980 | 16801.00 | 22SEE74OSV21JOO3X7 | 1155 | 51065416 | 2022-05-19 
2023-02-15 12:05:49,671 |         NEW:| GOTC06835800 | TRHU2557817 | 16771.08 | 22SEE6S64O2PSSMQ99 | 2272 | 51065417 | 2022-05-12 
2023-02-15 12:05:49,704 |         NEW:| GOTC06840400 | NYKU9715719 | 16929.00 | 22SEE6LYHF4BVGS1D0 | 2310 | 51065418 | 2022-05-09 
2023-02-15 12:05:49,741 |         NEW:| GOTC07152800 | TEMU5157976 | 16794.00 | 22SEE73BJN0M3507R0 | 1155 | 51065419 | 2022-05-18 
2023-02-15 12:05:49,774 |         NEW:| GOTC07128400 | TCLU7658100 | 16812.00 | 22SEE752C94JP8OBU0 | 1155 | 51065420 | 2022-05-19 
2023-02-15 12:05:49,813 |         NEW:| GOTC07142700 | TCKU3960644 | 16797.00 | 22SEE7497F06HUW1F0 | 1155 | 51065421 | 2022-05-19 
2023-02-15 12:05:49,847 |         NEW:| GOTC06837300 | NYKU3908644 | 18439.00 | 22SEE6NE6710HU2BO1 | 1680 | 51065422 | 2022-05-10 
2023-02-15 12:05:49,883 |         NEW:| GOTC06838400 | DRYU3097350 | 17098.00 | 22SEE6M4DK2X92YHN2 | 1764 | 51065423 | 2022-05-09 
2023-02-15 12:05:49,918 |         NEW:| GOTC06039400 | FCIU2654778 | 16965.00 | 22SEE62B162Q1II113 | 2310 | 51065424 | 2022-04-28 
2023-02-15 12:05:49,948 |         NEW:| GOTC06834700 | NYKU2787419 | 16880.00 | 22SEE6M1SF5NFIO3X5 | 2310 | 51065425 | 2022-05-09 
2023-02-15 12:05:49,983 |         NEW:| GOTC07974600 | CXDU1588749 | 11443.40 | 22SEE7W04T07HFG210 | 840  | 51065426 | 2022-06-03 
2023-02-15 12:05:50,011 |         NEW:| GOTC07536700 | MOAU5808371 | 15269.00 | 22SEE7FA5B2RHC2RL5 | 1122 | 51065427 | 2022-05-25 
2023-02-15 12:05:50,045 |         NEW:| GOTC06040300 | FCGU2305104 | 17132.00 | 22SEE63AY31SJVG9F8 | 2310 | 51065428 | 2022-04-29 
2023-02-15 12:05:50,076 |         NEW:| GOTC06396300 | GCXU2159479 | 16929.00 | 22SEE6NRKD035I4CB6 | 2310 | 51065429 | 2022-05-10 
2023-02-15 12:05:50,111 |         NEW:| GOTC06394800 | TEMU0637083 | 16925.00 | 22SEE6EZW445KIIBZ2 | 2310 | 51065430 | 2022-05-05 
2023-02-15 12:05:50,145 |         NEW:| GOTC06033500 | TCKU3377513 | 16978.00 | 22SEE627QJ32C2G9H8 | 2310 | 51065431 | 2022-04-28 
2023-02-15 12:05:50,173 |         NEW:| GOTC06392600 | TEMU5294325 | 16877.00 | 22SEE69N4Q41DLGC88 | 2310 | 51065432 | 2022-05-02 
2023-02-15 12:05:50,208 |         NEW:| GOTC06397400 | TGBU3250570 | 19518.00 | 22SEE69OUT3OXMS2J6 | 2016 | 51065433 | 2022-05-02 
2023-02-15 12:05:50,239 |         NEW:| GOTC06401400 | CRSU1158050 | 16799.00 | 22SEE69OGA0A88EHY7 | 1155 | 51065434 | 2022-05-02 
2023-02-15 12:05:50,277 |         NEW:| GOTC06391500 | GLDU9485330 | 16773.00 | 22SEE6AFLG3QAEC767 | 1155 | 51065435 | 2022-05-03 
2023-02-15 12:05:50,308 |         NEW:| GOTC06037900 | TGHU1739800 | 16792.00 | 22SEE68J6K0V9VY1U1 | 1155 | 51065436 | 2022-05-02 
2023-02-15 12:05:50,344 |         NEW:| GOTC06035700 | TCLU3198623 | 16802.00 | 22SEE68J6I3CA3W5B7 | 1155 | 51065437 | 2022-05-02 
2023-02-15 12:05:50,380 |         NEW:| GOTC06032400 | GLDU9375821 | 18436.00 | 22SEE625MB0PRB2LX0 | 1680 | 51065438 | 2022-04-28 
2023-02-15 12:05:50,427 |         NEW:| GOTC05033400 | NYKU4031821 | 19346.31 | 22SEE4YJIA5Q7HUAM0 | 1266 | 51065440 | 2022-04-07 
2023-02-15 12:05:50,463 |         NEW:|   12668035   | FCIU3490792 | 15349.00 | 22SEE5Y9704GG5YH10 | 824  | 51065480 | 2022-04-26 
2023-02-15 12:05:50,497 |         NEW:| GOTC04554400 | CXDU1613097 | 14831.60 | 22SEE4GL4H24Z5Y816 | 1027 | 51065484 | 2022-03-28 
2023-02-15 12:05:50,530 |         NEW:| GOTC08124800 | TGHU9163562 | 19687.00 | 22SEE8TCU03HG04G92 | 1452 | 51065504 | 2022-06-21 
2023-02-15 12:05:50,565 |         NEW:| GOTC05746800 | TCKU4658500 | 19934.00 | 22SEE5W6881ZPBS9M8 | 1452 | 51065506 | 2022-04-25 
2023-02-15 12:05:50,595 |         NEW:|   99876455   | DFSU1465351 |  9009.62 | 22SEE69MS43YV0MIV0 | 466  | 51065512 | 2022-05-02 
2023-02-15 12:05:50,627 |       ADDED:|   99876455   | DFSU1465351 |  5592.34 | 22SEE69N4P0I94YRQ5 | 327  | 51065513 | 2022-05-02 
                        |  NEW VALUES:|              |             | 14601.96 |                    | 793  |          |            
2023-02-15 12:05:50,662 |         NEW:| GOTC06400300 | KKTU8223636 | 11643.15 | 22SEE6AII00EWO00Y8 | 839  | 51065522 | 2022-05-03 
2023-02-15 12:05:50,701 |         NEW:|   25032224   | FCIU3709290 | 15721.64 | 22SEE76GHH437OMO50 | 959  | 51065529 | 2022-05-20 
